corpus_id,candidate_id,acn,query_id,silver_screening_status,silver_primary_event_type,silver_secondary_event_types,silver_multi_event_flag,reason_for_exclusion,labeler,label_date,verification_status,author_verification_status,author_verification_date
ASRS_GOPS_00124,CAND_002842,1835832,Q02,include_ground_cabin_event,gate_or_boarding,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00125,CAND_004966,1563183,Q02;Q04;Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00126,CAND_000249,2279799,Q02;Q10;Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00127,CAND_001539,2047074,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00128,CAND_007297,1191170,Q02;Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00129,CAND_007432,1162436,Q02;Q10;Q11,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00130,CAND_002780,1848300,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00131,CAND_006785,1280714,Q02;Q09;Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00132,CAND_002127,1944663,Q02;Q10,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00133,CAND_005320,1505167,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00134,CAND_005896,1410306,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00135,CAND_004340,1653143,Q02;Q10,include_ground_cabin_event,other_ground_operation,pushback_towing_chocks;baggage_cargo_weight_balance;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00136,CAND_005008,1552621,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00137,CAND_002041,1955129,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00138,CAND_004268,1662620,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00139,CAND_004982,1560166,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00140,CAND_001515,2053465,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00141,CAND_003809,1706005,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00142,CAND_005018,1547381,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00143,CAND_000343,2264722,Q02;Q09,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00144,CAND_008517,964187,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00145,CAND_003312,1770654,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00146,CAND_000457,2245678,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00147,CAND_001141,2124121,Q02;Q10,include_ground_cabin_event,gate_or_boarding,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00148,CAND_002693,1862630,Q02;Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00149,CAND_008106,1022901,Q02;Q10,include_ground_cabin_event,hazmat_mobility_device,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00150,CAND_000981,2157243,Q02;Q04;Q11,include_ground_cabin_event,hazmat_mobility_device,pushback_towing_chocks,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00151,CAND_005347,1498197,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00152,CAND_004043,1684784,Q02,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00153,CAND_004445,1634785,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00154,CAND_007915,1066849,Q02,include_ground_cabin_event,hazmat_mobility_device,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00155,CAND_006049,1385200,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00156,CAND_001233,2109432,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00157,CAND_000790,2194183,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00158,CAND_003485,1753374,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00159,CAND_002699,1862332,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00160,CAND_001004,2152192,Q02;Q10;Q11;Q12,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00161,CAND_001092,2133972,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00162,CAND_001042,2144690,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00163,CAND_003846,1702354,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00164,CAND_006110,1374356,Q02;Q09;Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00165,CAND_004711,1598277,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00166,CAND_006489,1315940,Q02;Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00167,CAND_000883,2173607,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00168,CAND_004444,1634811,Q02;Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00169,CAND_004055,1684415,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00170,CAND_004085,1682029,Q02;Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00171,CAND_000162,2293298,Q02;Q10;Q12,include_ground_cabin_event,jetway_or_gate_infrastructure,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00172,CAND_008400,978442,Q02;Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00173,CAND_006338,1333805,Q02;Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00174,CAND_002169,1936854,Q02,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00175,CAND_003188,1781200,Q02,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00176,CAND_004412,1641404,Q02;Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00177,CAND_003461,1754883,Q02;Q09,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00178,CAND_003652,1734227,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00179,CAND_001073,2137570,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00180,CAND_002770,1850199,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00181,CAND_004352,1651544,Q02;Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00182,CAND_004039,1685052,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00183,CAND_004160,1673877,Q02;Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00184,CAND_003309,1770971,Q02,include_ground_cabin_event,hazmat_mobility_device,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00185,CAND_005559,1459683,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00186,CAND_001290,2098836,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00187,CAND_003574,1744422,Q02;Q09,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00188,CAND_001095,2133855,Q02;Q10,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00189,CAND_004474,1626525,Q02;Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00190,CAND_007839,1081905,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00191,CAND_001093,2133921,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00192,CAND_004275,1661992,Q02,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00193,CAND_001747,2007436,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00194,CAND_004618,1607242,Q02;Q04;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00195,CAND_004494,1620883,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00196,CAND_002123,1945147,Q02,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00197,CAND_007992,1047161,Q02,include_ground_cabin_event,hazmat_mobility_device,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00198,CAND_008158,1012524,Q02;Q09,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00199,CAND_006296,1340093,Q02;Q09;Q10,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00200,CAND_004336,1654034,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00201,CAND_002449,1896614,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00202,CAND_000496,2239057,Q02;Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00203,CAND_006672,1296849,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00204,CAND_008607,953616,Q02,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00205,CAND_007145,1222820,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00206,CAND_003068,1798193,Q02,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00207,CAND_002454,1895869,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00208,CAND_004019,1686243,Q02;Q10,include_ground_cabin_event,jetway_or_gate_infrastructure,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_00209,CAND_004579,1611079,Q02;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
